species,action,action_code,emotion,valid_frames,total_frames,json_path
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,97,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-066769.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,87,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-029715.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,102,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-052610.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,85,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-084756.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,179,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-067887.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,76,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-043599.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,14,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-024652.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,101,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-061540.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,96,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-030555.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,130,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-033038.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,100,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-067290.json
DOG,걷거나 달리는 동작,WALKRUN,불안/슬픔,13,141,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-100095.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,98,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-041323.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,83,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-036629.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,138,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-008500.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,107,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-077716.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,72,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-014448.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,76,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-046317.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,120,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-036037.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,84,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-072452.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,93,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-031951.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,132,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-052719.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,116,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-015598.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,86,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-092260.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,101,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-021856.json
DOG,걷거나 달리는 동작,WALKRUN,공포/공격성,13,100,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-041763.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,7,85,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-023368.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,12,87,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-065024.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,62,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-052021.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,84,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-046339.json
DOG,걷거나 달리는 동작,WALKRUN,불안/슬픔,13,125,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-032145.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,101,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-088645.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,107,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-068508.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,68,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-044495.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,91,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-066653.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,131,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-037849.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,86,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-033446.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,97,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-046238.json
DOG,걷거나 달리는 동작,WALKRUN,불안/슬픔,13,102,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-019312.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,103,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-068848.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,81,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-048873.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,96,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-037900.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,100,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-024176.json
DOG,걷거나 달리는 동작,WALKRUN,화남/불쾌,13,120,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-014078.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,80,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-039401.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,90,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-004190.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,89,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-031971.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,71,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-045026.json
DOG,걷거나 달리는 동작,WALKRUN,화남/불쾌,12,94,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-078510.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,76,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-015667.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,87,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-017481.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,120,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-027596.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,85,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-078062.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,110,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-051536.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,69,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-068033.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,144,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-061434.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,75,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-039069.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,94,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-064477.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,78,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-046955.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,87,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-079914.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,87,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-078092.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,103,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-030082.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,84,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-020369.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,144,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-023326.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,103,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-024495.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,88,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-073760.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,111,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-051673.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,67,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-057669.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,81,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-070669.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,99,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-036117.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,162,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-069867.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,79,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-044183.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,96,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-072060.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,79,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-069188.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,82,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-019750.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,94,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-061459.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,72,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-038794.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,121,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-072711.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,88,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-032556.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,98,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-099362.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,100,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-040927.json
DOG,걷거나 달리는 동작,WALKRUN,불안/슬픔,13,94,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-080551.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,103,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-079681.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,82,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-030394.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,108,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-079651.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,117,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-020324.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,84,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-060122.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,69,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-064711.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,111,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-101553.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,92,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-024048.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,96,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-099373.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,100,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-099730.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,79,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-013292.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,9,67,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-011990.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,114,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-022752.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,95,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-054069.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,166,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-049123.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,121,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-057366.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,81,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-100137.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,85,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-053390.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,127,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-083602.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,91,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-064605.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,123,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-078292.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,104,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-040523.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,76,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-044157.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,76,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-054416.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,135,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-058295.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,109,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-038277.json
DOG,걷거나 달리는 동작,WALKRUN,불안/슬픔,13,104,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-061231.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,129,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-100323.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,88,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-071794.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,94,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-064610.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,126,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-042067.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,83,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-070937.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,110,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-052691.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,81,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-032207.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,136,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-040065.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,87,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-093457.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,123,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-036236.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,83,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-080304.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,99,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-072972.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,100,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-064730.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,78,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-015038.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,95,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-065810.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,97,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-093547.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,73,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-012773.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,86,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-086035.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,84,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-047311.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,119,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-064060.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,108,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-081759.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,101,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-044234.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,95,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-099361.json
DOG,걷거나 달리는 동작,WALKRUN,편안/안정,13,118,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-070604.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,47,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-036749.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,108,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-021512.json
DOG,걷거나 달리는 동작,WALKRUN,행복/즐거움,13,117,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/WALKRUN/dog-walkrun-092015.json
